IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
170774484,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Thursday,09/21/2017,22:08,CENTRAL,"ARREST, BOOKED",1200 Block of BATTERY ST,-122.40195731185071,37.80277533313292,"(37.80277533313292, -122.40195731185071)",17077448405153
170787590,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,09/26/2017,09:40,SOUTHERN,NONE,400 Block of CLEMENTINA ST,-122.405112001355,37.77984315709311,"(37.77984315709311, -122.405112001355)",17078759005013
170774086,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,09/14/2017,14:00,SOUTHERN,NONE,200 Block of KING ST,-122.39311064071288,37.77731032196983,"(37.77731032196983, -122.39311064071288)",17077408605071
170791529,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Thursday,09/28/2017,03:20,TARAVAL,NONE,2800 Block of VICENTE ST,-122.49739798045903,37.738300717035145,"(37.738300717035145, -122.49739798045903)",17079152905051
170783805,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Monday,09/25/2017,14:00,TARAVAL,NONE,2100 Block of 16TH AV,-122.47287543999026,37.74783316208803,"(37.74783316208803, -122.47287543999026)",17078380505081
170800669,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,10/01/2017,08:09,TARAVAL,"ARREST, BOOKED",1400 Block of 9TH AV,-122.46618330193706,37.76122238646725,"(37.76122238646725, -122.46618330193706)",17080066905014
170803011,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Monday,10/02/2017,05:00,BAYVIEW,NONE,1200 Block of PENNSYLVANIA AV,-122.39252325357099,37.750725918225854,"(37.750725918225854, -122.39252325357099)",17080301105081
170729683,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,09/07/2017,01:56,NORTHERN,NONE,2400 Block of VANNESS AV,-122.42371861856537,37.798115817511324,"(37.798115817511324, -122.42371861856537)",17072968305071
170804746,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,09/22/2017,10:00,PARK,NONE,4800 Block of 17TH ST,-122.4498692721398,37.76165857409144,"(37.76165857409144, -122.4498692721398)",17080474605043
170804768,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Monday,10/02/2017,19:09,RICHMOND,"ARREST, BOOKED",800 Block of LA PLAYA ST,-122.50989541823887,37.772313197681385,"(37.772313197681385, -122.50989541823887)",17080476805053
170798020,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,09/29/2017,22:00,RICHMOND,NONE,700 Block of GREAT HY,-122.51107911663537,37.77399184296936,"(37.77399184296936, -122.51107911663537)",17079802005041
170827889,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Saturday,09/23/2017,00:01,MISSION,NONE,200 Block of DIAMOND ST,-122.43689200499823,37.75834586025406,"(37.75834586025406, -122.43689200499823)",17082788905042
170812222,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,10/05/2017,06:50,BAYVIEW,NONE,2000 Block of 3RD ST,-122.3889182120061,37.76366697316033,"(37.76366697316033, -122.3889182120061)",17081222205013
170862932,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,10/22/2017,08:25,INGLESIDE,NONE,2700 Block of DIAMOND ST,-122.43385048185591,37.734786152716126,"(37.734786152716126, -122.43385048185591)",17086293205083
170835917,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Tuesday,09/26/2017,00:01,INGLESIDE,NONE,2000 Block of CASTRO ST,-122.43341259465093,37.745046244756836,"(37.745046244756836, -122.43341259465093)",17083591705153
170822378,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,10/07/2017,21:00,CENTRAL,NONE,100 Block of GREENWICH ST,-122.4025917822523,37.803221944433204,"(37.803221944433204, -122.4025917822523)",17082237805153
170841259,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Saturday,10/14/2017,20:28,RICHMOND,NONE,3100 Block of FULTON ST,-122.46535866348664,37.77347633085279,"(37.77347633085279, -122.46535866348664)",17084125905081
170841522,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Saturday,10/14/2017,21:45,CENTRAL,NONE,700 Block of PACIFIC AV,-122.40801470384253,37.79669971757301,"(37.79669971757301, -122.40801470384253)",17084152205011
170841544,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,10/11/2017,12:00,PARK,"ARREST, BOOKED",1200 Block of FULTON ST,-122.43736909638729,37.77701418874366,"(37.77701418874366, -122.43736909638729)",17084154405043
170839696,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Saturday,10/14/2017,03:00,TARAVAL,NONE,100 Block of MAYWOOD DR,-122.46189591950329,37.73341199377317,"(37.73341199377317, -122.46189591950329)",17083969605082
170857137,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Thursday,10/19/2017,08:45,NORTHERN,NONE,1000 Block of LARKIN ST,-122.41838914443136,37.787267617082925,"(37.787267617082925, -122.41838914443136)",17085713705011
170842188,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,10/15/2017,04:05,NORTHERN,NONE,2500 Block of VANNESS AV,-122.42424915024507,37.79900627344798,"(37.79900627344798, -122.42424915024507)",17084218805071
170873199,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,10/25/2017,15:15,SOUTHERN,NONE,400 Block of MAIN ST,-122.38948547275024,37.787543361780486,"(37.787543361780486, -122.38948547275024)",17087319905013
170797771,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,09/30/2017,03:40,CENTRAL,NONE,800 Block of SACRAMENTO ST,-122.40756336863066,37.793143278683395,"(37.793143278683395, -122.40756336863066)",17079777105073
170844156,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Saturday,10/14/2017,10:00,BAYVIEW,NONE,1300 Block of RHODEISLAND ST,-122.40134610291483,37.752647043176424,"(37.752647043176424, -122.40134610291483)",17084415605041
170845370,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,10/15/2017,18:30,MISSION,NONE,1100 Block of VERMONT ST,-122.40351395500792,37.755086494741676,"(37.755086494741676, -122.40351395500792)",17084537005071
170848528,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,10/17/2017,03:30,CENTRAL,NONE,200 Block of SUTTER ST,-122.40482801879006,37.78975969383419,"(37.78975969383419, -122.40482801879006)",17084852805151
170856402,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Wednesday,10/18/2017,23:00,MISSION,NONE,1800 Block of 15TH ST,-122.42586404606173,37.76625361023338,"(37.76625361023338, -122.42586404606173)",17085640205082
170857369,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,10/19/2017,20:00,BAYVIEW,NONE,1600 Block of ARMSTRONG AV,-122.39286262075437,37.72664582185354,"(37.72664582185354, -122.39286262075437)",17085736905071
170862954,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,10/20/2017,21:00,BAYVIEW,NONE,1700 Block of QUINT ST,-122.3988273572932,37.735074881559356,"(37.735074881559356, -122.3988273572932)",17086295405083
170862976,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,10/21/2017,17:00,SOUTHERN,NONE,4TH ST / FOLSOM ST,-122.40116155560224,37.782023847897506,"(37.782023847897506, -122.40116155560224)",17086297605173
170856907,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,10/17/2017,23:00,RICHMOND,NONE,600 Block of 25TH AV,-122.48445756383624,37.77721926737451,"(37.77721926737451, -122.48445756383624)",17085690705013
176003417,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,01/03/2017,18:00,MISSION,NONE,2300 Block of 16TH ST,-122.40952991327822,37.76571843952822,"(37.76571843952822, -122.40952991327822)",17600341705073
170863021,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,10/21/2017,23:00,MISSION,NONE,3600 Block of 26TH ST,-122.4219348671669,37.7487561594032,"(37.7487561594032, -122.4219348671669)",17086302105151
170022578,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,01/07/2017,17:00,TARAVAL,NONE,100 Block of TAPIA DR,-122.48145796489905,37.71972998465398,"(37.71972998465398, -122.48145796489905)",17002257805013
170863225,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,10/22/2017,11:40,INGLESIDE,NONE,300 Block of MONTEREY BL,-122.44317504290454,37.731470031476015,"(37.731470031476015, -122.44317504290454)",17086322505083
170863231,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,10/20/2017,23:00,NORTHERN,NONE,1700 Block of FILBERT ST,-122.42830650055716,37.79901433479595,"(37.79901433479595, -122.42830650055716)",17086323105083
170049867,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Thursday,01/19/2017,01:58,TARAVAL,NONE,100 Block of SANFELIPE AV,-122.46237385873023,37.731405421500156,"(37.731405421500156, -122.46237385873023)",17004986705083
170863651,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,10/22/2017,14:33,SOUTHERN,"ARREST, BOOKED",2ND ST / SOUTHPARK AV,-122.39284545678923,37.782457067793466,"(37.782457067793466, -122.39284545678923)",17086365105014
170863673,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,10/22/2017,14:56,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.41232090743638,37.78076422543983,"(37.78076422543983, -122.41232090743638)",17086367305153
170864007,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,10/20/2017,20:00,INGLESIDE,NONE,5500 Block of DIAMONDHEIGHTS BL,-122.43702377130846,37.73852645494286,"(37.73852645494286, -122.43702377130846)",17086400705013
170864085,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,10/22/2017,06:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",17086408505013
170864160,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,07/02/2017,17:00,MISSION,NONE,300 Block of TREAT AV,-122.41344553580676,37.76463701718131,"(37.76463701718131, -122.41344553580676)",17086416005071
170864518,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,10/14/2017,10:00,SOUTHERN,NONE,0 Block of VERONA PL,-122.44830707919341,37.735650639894786,"(37.735650639894786, -122.44830707919341)",17086451805013
170864609,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Friday,10/20/2017,12:00,MISSION,NONE,3400 Block of 22ND ST,-122.42403771173942,37.7550652480152,"(37.7550652480152, -122.42403771173942)",17086460905012
170864671,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,10/22/2017,20:56,NORTHERN,"ARREST, BOOKED",900 Block of OFARRELL ST,-122.42037536822042,37.78480062119906,"(37.78480062119906, -122.42037536822042)",17086467105014
170864853,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,10/22/2017,18:09,MISSION,"ARREST, BOOKED",500 Block of SOUTH VAN NESS AV,-122.41747701285014,37.76435775168604,"(37.76435775168604, -122.41747701285014)",17086485305043
170864897,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Sunday,10/22/2017,18:30,CENTRAL,NONE,500 Block of SUTTER ST,-122.40944548448762,37.789173205941,"(37.789173205941, -122.40944548448762)",17086489705033
170864922,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Sunday,10/22/2017,13:00,CENTRAL,NONE,500 Block of SUTTER ST,-122.40944548448762,37.789173205941,"(37.789173205941, -122.40944548448762)",17086492205033
170865130,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Monday,10/23/2017,02:55,BAYVIEW,NONE,1400 Block of MINNESOTA ST,-122.38957212683923,37.75185178855761,"(37.75185178855761, -122.38957212683923)",17086513005151
170865152,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, ATT. FORCIBLE",Monday,10/23/2017,04:05,BAYVIEW,NONE,300 Block of BAY SHORE BL,-122.40647997586424,37.74105755281298,"(37.74105755281298, -122.40647997586424)",17086515205152
170865237,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Saturday,10/21/2017,12:00,SOUTHERN,NONE,0 Block of CLEMENTINA ST,-122.39618724800737,37.78686614504509,"(37.78686614504509, -122.39618724800737)",17086523705071
170865356,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,10/22/2017,14:30,CENTRAL,NONE,600 Block of CALIFORNIA ST,-122.40504699064968,37.792616896352975,"(37.792616896352975, -122.40504699064968)",17086535605071
170865384,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,10/21/2017,21:00,RICHMOND,NONE,3900 Block of GEARY BL,-122.46160368867677,37.78101777885145,"(37.78101777885145, -122.46160368867677)",17086538405053
170865754,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,10/22/2017,20:30,MISSION,NONE,400 Block of DIAMOND ST,-122.43660132312333,37.75515073088357,"(37.75515073088357, -122.43660132312333)",17086575405083
170865798,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,10/22/2017,15:00,TARAVAL,NONE,2400 Block of 43RD AV,-122.50126773095499,37.740964783152265,"(37.740964783152265, -122.50126773095499)",17086579805083
170867095,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,10/20/2017,00:01,TENDERLOIN,NONE,200 Block of EDDY ST,-122.41180013475322,37.784089036686844,"(37.784089036686844, -122.41180013475322)",17086709505013
170867136,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Friday,10/20/2017,14:00,NORTHERN,NONE,1500 Block of VANNESS AV,-122.42206273026355,37.78992000148415,"(37.78992000148415, -122.42206273026355)",17086713605033
170867142,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,10/13/2017,19:22,NORTHERN,NONE,1600 Block of PINE ST,-122.42296300190185,37.78925136177902,"(37.78925136177902, -122.42296300190185)",17086714205013
170867415,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Saturday,10/21/2017,14:00,NORTHERN,NONE,1500 Block of VANNESS AV,-122.42206273026355,37.78992000148415,"(37.78992000148415, -122.42206273026355)",17086741505033
170867647,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Friday,10/20/2017,17:00,MISSION,NONE,1000 Block of DOLORES ST,-122.42508623168135,37.75262834430304,"(37.75262834430304, -122.42508623168135)",17086764705012
170867700,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,10/23/2017,21:22,CENTRAL,"ARREST, BOOKED",KEARNY ST / PACIFIC AV,-122.40532055201189,37.79708938155485,"(37.79708938155485, -122.40532055201189)",17086770005014
170867716,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,07/20/2017,22:30,NORTHERN,NONE,1200 Block of LOMBARD ST,-122.42210595941297,37.80171060452122,"(37.80171060452122, -122.42210595941297)",17086771605013
170868372,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Monday,10/23/2017,20:00,NORTHERN,NONE,600 Block of BUCHANAN ST,-122.42770668832637,37.77557762620781,"(37.77557762620781, -122.42770668832637)",17086837205081
170868491,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,10/20/2017,10:00,SOUTHERN,NONE,1600 Block of MARKET ST,-122.42152230069615,37.773218067592516,"(37.773218067592516, -122.42152230069615)",17086849105073
170868639,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,10/23/2017,20:00,BAYVIEW,NONE,600 Block of INDIANA ST,-122.39172714592983,37.762851481452984,"(37.762851481452984, -122.39172714592983)",17086863905013
170868714,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,10/23/2017,16:00,BAYVIEW,NONE,1200 Block of INDIANA ST,-122.39073167546663,37.753924073078636,"(37.753924073078636, -122.39073167546663)",17086871405013
170868805,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,10/23/2017,21:30,MISSION,NONE,500 Block of CHURCH ST,-122.4285389646539,37.762484577308676,"(37.762484577308676, -122.4285389646539)",17086880505041
170868861,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Monday,10/23/2017,18:45,RICHMOND,NONE,0 Block of JORDAN AV,-122.4568192051122,37.78494955949262,"(37.78494955949262, -122.4568192051122)",17086886105141
170869643,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Tuesday,10/24/2017,15:09,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.40307000084677,37.78526863090873,"(37.78526863090873, -122.40307000084677)",17086964305153
170869740,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,10/24/2017,15:43,BAYVIEW,NONE,1600 Block of KIRKWOOD AV,-122.39095293058726,37.738662559968354,"(37.738662559968354, -122.39095293058726)",17086974005043
170869972,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Monday,10/23/2017,21:02,NORTHERN,NONE,1900 Block of SUTTER ST,-122.43276172746194,37.78620581121881,"(37.78620581121881, -122.43276172746194)",17086997205071
170870048,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Friday,10/20/2017,12:46,CENTRAL,NONE,200 Block of GRANT AV,-122.40539014740668,37.78923001979827,"(37.78923001979827, -122.40539014740668)",17087004805053
170870349,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,10/24/2017,19:31,NORTHERN,"ARREST, BOOKED",0 Block of HEMLOCK ST,-122.4192030042683,37.78743783091122,"(37.78743783091122, -122.4192030042683)",17087034905014
170870480,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,10/24/2017,19:20,CENTRAL,"ARREST, BOOKED",0 Block of BAY ST,-122.40642963346117,37.80656886145246,"(37.80656886145246, -122.40642963346117)",17087048005014
170870753,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,10/24/2017,05:00,TENDERLOIN,NONE,100 Block of TURK ST,-122.41161507540771,37.78316141093946,"(37.78316141093946, -122.41161507540771)",17087075305011
170871068,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Wednesday,10/25/2017,00:41,MISSION,"ARREST, BOOKED",1400 Block of SAN BRUNO AV,-122.40408940821463,37.75097194218418,"(37.75097194218418, -122.40408940821463)",17087106805014
170871228,BURGLARY,"BURGLARY,APT UNDER CONSTRUCTION, UNLAWFUL ENTRY",Wednesday,10/25/2017,03:45,SOUTHERN,NONE,800 Block of BRANNAN ST,-122.40428738373211,37.7721179825299,"(37.7721179825299, -122.40428738373211)",17087122805113
170122009,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,02/11/2017,18:30,NORTHERN,NONE,1500 Block of BAY ST,-122.43253044394027,37.80321403286643,"(37.80321403286643, -122.43253044394027)",17012200905073
170115452,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,02/09/2017,20:30,RICHMOND,NONE,6900 Block of CALIFORNIA ST,-122.49198754045867,37.78362147081049,"(37.78362147081049, -122.49198754045867)",17011545205041
170115468,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,02/09/2017,23:00,TARAVAL,NONE,300 Block of SANLEANDRO WY,-122.46878160249867,37.730842750618066,"(37.730842750618066, -122.46878160249867)",17011546805073
170871541,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,10/25/2017,01:00,SOUTHERN,NONE,0 Block of VERONA PL,-122.44830707919341,37.735650639894786,"(37.735650639894786, -122.44830707919341)",17087154105083
170871723,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,10/22/2017,22:00,SOUTHERN,NONE,500 Block of MINNA ST,-122.40867354037178,37.780057437760696,"(37.780057437760696, -122.40867354037178)",17087172305013
170119119,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,02/10/2017,21:55,MISSION,NONE,2300 Block of MISSION ST,-122.41905886810274,37.75942275062966,"(37.75942275062966, -122.41905886810274)",17011911905071
170022471,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,01/08/2017,01:20,NORTHERN,NONE,1300 Block of GOUGH ST,-122.42484273884484,37.785765227641036,"(37.785765227641036, -122.42484273884484)",17002247105071
170131668,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,02/15/2017,14:34,SOUTHERN,"ARREST, BOOKED",1000 Block of NATOMA ST,-122.41701596481037,37.77260587994663,"(37.77260587994663, -122.41701596481037)",17013166805043
170131856,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,02/15/2017,03:40,TARAVAL,NONE,2600 Block of JUDAH ST,-122.49039453266232,37.761055173034755,"(37.761055173034755, -122.49039453266232)",17013185605083
170150890,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,02/22/2017,00:30,TARAVAL,NONE,2400 Block of 38TH AV,-122.49591376923733,37.74120405260215,"(37.74120405260215, -122.49591376923733)",17015089005083
170158258,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,02/24/2017,15:28,MISSION,NONE,3100 Block of 17TH ST,-122.41678483744712,37.763658155757916,"(37.763658155757916, -122.41678483744712)",17015825805153
170182768,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Sunday,03/05/2017,05:15,MISSION,"ARREST, BOOKED",3900 Block of 19TH ST,-122.43154506751944,37.759434325862124,"(37.759434325862124, -122.43154506751944)",17018276805081
170171410,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,02/25/2017,14:00,CENTRAL,NONE,400 Block of POST ST,-122.40925609649368,37.78823989977801,"(37.78823989977801, -122.40925609649368)",17017141005153
170180728,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,03/02/2017,10:00,SOUTHERN,NONE,200 Block of CLARA ST,-122.40346408003299,37.77852337760322,"(37.77852337760322, -122.40346408003299)",17018072805013
170184673,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,03/05/2017,18:15,BAYVIEW,"ARREST, BOOKED",23RD ST / KANSAS ST,-122.40256106024619,37.754512953786175,"(37.754512953786175, -122.40256106024619)",17018467305014
170872072,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,02/14/2017,10:00,MISSION,NONE,300 Block of TREAT AV,-122.41344553580676,37.76463701718131,"(37.76463701718131, -122.41344553580676)",17087207205151
170227057,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,03/06/2017,12:00,MISSION,NONE,1500 Block of 15TH ST,-122.4180375806777,37.76672647995822,"(37.76672647995822, -122.4180375806777)",17022705705013
170212901,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Wednesday,03/15/2017,07:20,TARAVAL,NONE,100 Block of SADOWA ST,-122.45755806015572,37.712252544813374,"(37.712252544813374, -122.45755806015572)",17021290105081
170218692,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,03/16/2017,19:15,TARAVAL,NONE,400 Block of FONT BL,-122.47901434999349,37.71915871850812,"(37.71915871850812, -122.47901434999349)",17021869205013
170219098,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, ATT. FORCIBLE",Friday,03/17/2017,04:06,BAYVIEW,NONE,0 Block of INDUSTRIAL ST,-122.40138669885003,37.73940462864452,"(37.73940462864452, -122.40138669885003)",17021909805152
170235373,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Wednesday,03/22/2017,14:20,MISSION,"ARREST, BOOKED",23RD ST / CAPP ST,-122.41750858668671,37.753902612186714,"(37.753902612186714, -122.41750858668671)",17023537305014
170872486,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,10/18/2017,00:01,BAYVIEW,NONE,1100 Block of QUESADA AV,-122.38186810761815,37.727972742563026,"(37.727972742563026, -122.38186810761815)",17087248605041
170229047,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Monday,03/20/2017,12:06,TARAVAL,"ARREST, BOOKED",400 Block of ARCH ST,-122.4670758003242,37.71880642468912,"(37.71880642468912, -122.4670758003242)",17022904705081
170873315,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,10/25/2017,11:00,INGLESIDE,NONE,0 Block of MIGUEL ST,-122.42974712769154,37.739137095541516,"(37.739137095541516, -122.42974712769154)",17087331505013
170873365,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",Tuesday,10/24/2017,17:00,INGLESIDE,NONE,0 Block of NORDHOFF ST,-122.44096822820714,37.73380571908233,"(37.73380571908233, -122.44096822820714)",17087336505143
170873519,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,10/22/2017,14:30,NORTHERN,NONE,1600 Block of VANNESS AV,-122.4225951671717,37.79081922612066,"(37.79081922612066, -122.4225951671717)",17087351905053
170874006,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,10/25/2017,09:00,BAYVIEW,NONE,1200 Block of TENNESSEE ST,-122.38898393637022,37.755837694321,"(37.755837694321, -122.38898393637022)",17087400605013
170874410,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Thursday,10/26/2017,02:02,BAYVIEW,"ARREST, BOOKED",1500 Block of WALLACE AV,-122.39023081853311,37.72691124084409,"(37.72691124084409, -122.39023081853311)",17087441005061
170874517,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,10/26/2017,02:00,CENTRAL,NONE,500 Block of DAVIS ST,-122.39844780285705,37.79800372333555,"(37.79800372333555, -122.39844780285705)",17087451705071
170874818,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Wednesday,10/25/2017,21:15,MISSION,NONE,300 Block of VALENCIA ST,-122.42202013701305,37.767010470780036,"(37.767010470780036, -122.42202013701305)",17087481805053
170875010,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,10/26/2017,00:01,NORTHERN,NONE,2900 Block of POLK ST,-122.42330399316158,37.80390154582158,"(37.80390154582158, -122.42330399316158)",17087501005043
